id,Summary,Status,Version,Owner,Type,Priority,Milestone,Component,Severity,Resolution,Created,Modified,Focuses,Reporter,Keywords
36534,Media Upload Issue Since 4.5 Upgrade,reopened,,joemcgill,defect (bug),normal,Future Release,Media,critical,,04/15/2016 06:11:32 AM,03/01/2019 07:45:34 PM,,unicornbacon,needs-testing needs-patch
36561,Deprecated notices should be classified as such.,new,,,enhancement,normal,Future Release,General,normal,,04/17/2016 11:16:42 AM,01/24/2019 02:36:06 PM,,jrf,has-patch 2nd-opinion
36582,Export main query from Customizer preview,assigned,,westonruter,enhancement,normal,,Customize,normal,,04/18/2016 08:45:09 PM,06/04/2019 07:36:58 PM,,westonruter,
36610,Loss of multibyte category and tag names,new,,,defect (bug),normal,,Taxonomy,normal,,04/20/2016 10:40:40 PM,06/04/2019 09:22:20 PM,,cfinke,needs-patch
36631,wp.template() should throw an error if the template is not found,new,,,enhancement,normal,,General,normal,,04/22/2016 10:16:05 AM,06/04/2019 07:57:32 PM,javascript,joehoyle,has-patch 2nd-opinion
36634,`register_post_status()` default causes notices in post list table,new,,,defect (bug),normal,,"Posts, Post Types",normal,,04/22/2016 03:14:08 PM,06/04/2019 08:57:24 PM,administration,dlh,has-patch
36641,WP_Term method __toString,new,,,enhancement,normal,Awaiting Review,Taxonomy,normal,,04/22/2016 08:59:58 PM,02/05/2017 02:18:20 PM,,sebastian.pisula,has-patch needs-unit-tests
36646,"Tests failing with MySQL versions greater than 5.6.17, possibility to do with transactions?",new,,,defect (bug),normal,Awaiting Review,Build/Test Tools,normal,,04/23/2016 12:04:52 AM,02/25/2019 01:49:04 AM,,cookiesowns,reporter-feedback
36652,Use meta_value in a meta query to decide type format in SQL clause,reviewing,,ericlewis,enhancement,normal,,Query,normal,,04/23/2016 07:27:08 PM,06/04/2019 08:57:29 PM,,ericlewis,has-patch has-unit-tests 2nd-opinion needs-refresh
36654,New function `has_terms`,new,,,enhancement,normal,Awaiting Review,Taxonomy,normal,,04/24/2016 10:10:32 AM,08/25/2017 08:12:34 PM,,sebastian.pisula,has-patch needs-unit-tests reporter-feedback
36655,Enhancement: Add datetime column to options table.,new,,,enhancement,normal,,"Options, Meta APIs",normal,,04/24/2016 03:04:51 PM,06/04/2019 08:57:35 PM,,nerrad,dev-feedback needs-patch needs-unit-tests
36656,Improve UX on Add New User screen,new,,,enhancement,normal,Future Release,Users,normal,,04/24/2016 05:03:48 PM,01/13/2019 10:38:54 PM,"ui, administration, multisite",swissspidy,ui-feedback ux-feedback
36669,Update SimplePie to Latest Version and possibly include PHP-MF2,assigned,,,defect (bug),normal,5.3,External Libraries,normal,,04/26/2016 03:31:26 AM,06/15/2019 04:01:32 PM,SimplePie,dshanske,has-patch early needs-testing
36673,Post Formats transferring from old theme to theme without post format support,new,,,defect (bug),normal,,Post Formats,normal,,04/26/2016 12:17:24 PM,06/04/2019 08:57:46 PM,,ainsliekoopmans,close
36688,Exit button in customiser only lower third active,new,,,defect (bug),normal,,Customize,normal,,04/27/2016 02:48:58 PM,06/04/2019 07:37:29 PM,,outlaw11wa,reporter-feedback
36691,"Ability to disable ""Password Protected"" post option",new,,,enhancement,normal,Awaiting Review,Role/Capability,normal,,04/27/2016 07:19:02 PM,03/10/2018 05:59:50 PM,,paulschreiber,needs-patch
36710,Symlinked directories should not be deleted recursively,new,,,defect (bug),normal,Future Release,Filesystem API,major,,04/28/2016 09:51:47 PM,06/14/2019 12:43:13 AM,administration,andy,has-patch dev-feedback
36715,Contextual help to describe what roles are,new,,,enhancement,normal,,Users,normal,,04/29/2016 02:32:32 AM,06/05/2019 06:44:20 AM,ui,ericlewis,
36734,Filter for preview button,new,,,feature request,normal,Awaiting Review,Editor,normal,,05/02/2016 03:41:26 PM,06/03/2019 01:47:40 PM,"ui, administration",mitogh,
36766,Improve Source Verification in Pingbacks and Add Filter,new,,,enhancement,normal,,Pings/Trackbacks,normal,,05/05/2016 03:26:57 PM,06/04/2019 08:58:56 PM,,dshanske,has-patch
36774,Wrong JQuery UI AMD support,reopened,,,enhancement,normal,,External Libraries,normal,,05/06/2016 08:03:10 AM,06/04/2019 07:57:53 PM,,Andrei Kazakou,
36778,Parent theme editor-style.css cannot be disabled,reopened,,,enhancement,normal,Awaiting Review,Editor,normal,,05/06/2016 04:58:34 PM,04/18/2017 09:07:05 PM,administration,matthewmcvickar,needs-patch 2nd-opinion
36786,Can't pass filter names to `MockAction::get_call_count()`,new,,,defect (bug),normal,Future Release,Build/Test Tools,normal,,05/09/2016 04:20:03 AM,02/25/2019 01:46:20 AM,,dlh,has-patch needs-testing
36818,Export filter for post meta,new,,,enhancement,normal,,Export,normal,,05/11/2016 08:00:14 PM,06/04/2019 07:58:11 PM,,justinbusa,has-patch dev-feedback
36831,wp_normalize_path in plugin_dir_path,new,,,defect (bug),normal,Awaiting Review,Plugins,normal,,05/13/2016 09:42:18 AM,02/19/2017 10:43:55 AM,,sebastian.pisula,has-patch needs-unit-tests reporter-feedback
36836,Two different preview saving processes cause confusion with editorial teams,assigned,,adamsilverstein,enhancement,normal,,Revisions,normal,,05/13/2016 09:05:52 PM,06/04/2019 09:23:04 PM,,sc0ttkclark,
36856,Can't add images or tags to post,new,,,defect (bug),normal,,General,normal,,05/16/2016 07:07:41 PM,06/04/2019 07:58:26 PM,,cdsommer,
36881,Improved hot-wiring of set_found_posts,new,,,enhancement,normal,,Query,normal,,05/18/2016 10:45:22 PM,06/04/2019 08:59:10 PM,performance,spacedmonkey,has-patch needs-unit-tests
36882,Add a reusable admin CSS class for destructive actions,new,,,enhancement,normal,Future Release,Administration,normal,,05/18/2016 10:54:26 PM,09/27/2017 04:22:42 PM,,flixos90,needs-patch
36885,"When one uses custom callback function for comment list, ""Reply"" link would not show",new,,,defect (bug),normal,,Comments,normal,,05/19/2016 12:59:34 AM,06/04/2019 07:37:59 PM,template,remedy17,reporter-feedback
36891,Saving large menus is super slow,new,,,enhancement,normal,,Menus,normal,,05/20/2016 01:37:54 AM,06/04/2019 08:25:09 PM,"administration, performance",pento,
36894,Pass $pagenum to the get_pagenum_link filter,new,,,enhancement,normal,Future Release,Themes,normal,,05/20/2016 08:18:21 AM,02/19/2017 10:39:22 AM,,sebastian.pisula,has-patch needs-refresh
36898,Have `grunt precommit` fail if the test DB is unreachable.,new,,,defect (bug),normal,Awaiting Review,Build/Test Tools,normal,,05/21/2016 06:18:15 AM,02/25/2019 01:46:28 AM,,peterwilsoncc,needs-patch
36939,Role groups,new,,,enhancement,normal,,Role/Capability,normal,,05/25/2016 02:17:46 AM,06/04/2019 09:23:29 PM,,johnjamesjacoby,2nd-opinion
36946,Provide `id` properties on core objects,new,,,defect (bug),normal,,General,normal,,05/26/2016 12:22:39 AM,06/04/2019 07:58:44 PM,,jeremyfelt,needs-patch
36947,Image Library will not display in grid view and uploads are not working after upgrading to version 4.5.2,new,,,defect (bug),normal,,Media,normal,,05/26/2016 03:30:34 AM,06/04/2019 08:25:45 PM,,tcarter208,
36956,Trigger event when taxonomy term is added with ajax,new,,,enhancement,normal,,Taxonomy,normal,,05/26/2016 10:33:28 PM,06/04/2019 09:23:34 PM,administration,johnjamesjacoby,2nd-opinion has-patch
36958,extending has_shortcode to allow searching in custom fields,new,,,enhancement,normal,,Shortcodes,normal,,05/27/2016 08:05:59 AM,06/04/2019 09:23:39 PM,,radugroza,
36971,Show readme.txt from Themes,reopened,,,enhancement,normal,Awaiting Review,Themes,normal,,05/29/2016 11:53:20 PM,03/22/2019 01:43:14 PM,ui,zodiac1978,
36973,Update FTP credentials form design,new,,,defect (bug),normal,Future Release,Upgrade/Install,normal,,05/30/2016 09:27:42 AM,03/12/2018 04:16:03 PM,"ui, accessibility",swissspidy,
36978,Add pre filter to get_term_by,new,,,enhancement,normal,,Taxonomy,normal,,05/30/2016 10:25:13 PM,06/04/2019 09:23:44 PM,,spacedmonkey,has-patch needs-unit-tests
36981,Add optional stack trace dump for WordPress deprecation notices,new,,,enhancement,normal,,General,normal,,05/31/2016 05:03:54 PM,06/04/2019 07:58:55 PM,,mark-k,
36998,wp_sanitize_redirect() strips spaces out of URLs instead of encoding them,new,,,defect (bug),normal,,Formatting,normal,,06/02/2016 11:20:31 AM,06/04/2019 07:59:04 PM,,hlashbrooke,needs-patch needs-unit-tests
37000,Support for the SameSite cookie attribute,new,,,enhancement,normal,Future Release,Security,normal,,06/02/2016 01:31:13 PM,05/25/2019 01:51:25 PM,administration,johnbillion,has-patch dev-feedback needs-refresh
37005,Unit test for the wp_check_filetype method,new,,,enhancement,normal,Awaiting Review,General,normal,,06/02/2016 06:43:14 PM,05/31/2019 03:36:00 PM,,borgesbruno,has-patch has-unit-tests
37022,"In Safari, when a parent menu item is moved after being renamed, the parent's child items inherit the parent's title until saved",new,,,defect (bug),normal,,Menus,normal,,06/03/2016 06:07:01 PM,06/04/2019 08:25:58 PM,administration,jeremyfelt,
37041,Allow arbitrary return redirects when activating plugins,new,,,enhancement,normal,,Plugins,normal,,06/07/2016 03:15:30 AM,06/04/2019 09:00:02 PM,administration,rmccue,has-patch needs-refresh
37043,New filter `pre_unique_post_slug`,reviewing,,boonebgorges,enhancement,normal,,"Posts, Post Types",normal,,06/07/2016 07:42:35 AM,06/04/2019 09:00:08 PM,,sebastian.pisula,has-patch needs-refresh
37051,New filter `wp_page_path_sql`,new,,,enhancement,normal,Awaiting Review,"Posts, Post Types",normal,,06/08/2016 06:24:28 AM,10/24/2017 07:13:32 PM,,sebastian.pisula,has-patch
37057,"Creation of an esc_html functions for _n(), _nx(), _ex(), and number_format_i18n()",new,,,feature request,normal,Awaiting Review,I18N,normal,,06/09/2016 12:32:50 AM,05/10/2019 08:58:17 PM,,zakkath,needs-patch
37064,No checkbox in Posts list table for bulk action,new,,,defect (bug),normal,,"Posts, Post Types",normal,,06/09/2016 03:25:20 PM,06/04/2019 09:00:24 PM,,shamim51,
37068,wp_unique_post_slug() should accept `$post` parameter rather than post properties,new,,,enhancement,normal,,"Posts, Post Types",normal,,06/10/2016 03:30:31 AM,06/04/2019 09:00:30 PM,,boonebgorges,has-patch 4.7-early
37079,Add new filter pre_wp_get_nav_menu_items,new,,,enhancement,normal,Awaiting Review,Menus,normal,,06/11/2016 11:58:25 PM,08/17/2017 06:32:01 PM,,spacedmonkey,has-patch
37089,Plugins cannot remove site title from login page,new,,,defect (bug),normal,,Login and Registration,normal,,06/13/2016 05:15:34 PM,06/04/2019 08:26:10 PM,administration,morrisjm,close
37105,rest api hooks before and after request,new,,,feature request,normal,,REST API,normal,,06/15/2016 07:02:18 AM,06/04/2019 09:24:05 PM,,dudijetweb,reporter-feedback
37110,Update to jQuery 3.*,new,,,task (blessed),normal,Future Release,External Libraries,critical,,06/15/2016 05:15:25 PM,07/01/2019 07:17:14 PM,javascript,jorbin,early has-patch needs-testing needs-dev-note needs-screenshots needs-refresh
37117,Upgrade QUnit to 2.3.2,new,,,defect (bug),normal,Awaiting Review,Build/Test Tools,normal,,06/16/2016 05:45:59 PM,03/13/2019 07:20:46 AM,,jorbin,2nd-opinion
37143,Missing Screen options tab in Add New plugin screen,new,,,enhancement,normal,,Plugins,normal,,06/21/2016 10:29:07 PM,06/04/2019 09:00:36 PM,administration,paaljoachim,
37148,Links in notification emails appearing as https,new,,,defect (bug),normal,Awaiting Review,Administration,normal,,06/22/2016 08:38:31 AM,03/01/2017 02:03:39 PM,,leec87,https
37160,Pingbacks fail on multi-page posts,new,,,defect (bug),normal,,Pings/Trackbacks,normal,,06/23/2016 06:48:37 PM,06/04/2019 09:00:55 PM,,dllh,
37165,Problem bulk actions is disabled,new,,,defect (bug),normal,,Quick/Bulk Edit,normal,,06/24/2016 10:03:27 AM,06/04/2019 09:24:11 PM,ui,sebastian.pisula,has-screenshots has-patch bulk-reopened
37178,Add $cache_only parameter to get_option,new,,,enhancement,normal,,"Options, Meta APIs",normal,,06/26/2016 11:21:08 AM,06/04/2019 09:01:04 PM,performance,joostdevalk,has-patch dev-feedback needs-unit-tests
37190,Split out function declarations and code executions.,new,,,defect (bug),normal,,General,normal,,06/26/2016 02:59:16 PM,06/04/2019 07:59:46 PM,,stephenharris,
37196,Notice: Undefined offset: 0 in wp-admin/menu-header.php,new,,,defect (bug),normal,,General,normal,,06/27/2016 08:48:09 AM,06/04/2019 07:59:54 PM,administration,argonius,has-patch needs-testing reporter-feedback
37219,Admin menu with admin_url function,new,,,enhancement,normal,,Administration,normal,,06/29/2016 06:13:05 AM,06/04/2019 07:39:25 PM,,sebastian.pisula,has-patch
37228,Consider to rethink and improve the list tables pagination links,new,,,enhancement,normal,Future Release,Administration,normal,,06/29/2016 02:04:15 PM,04/19/2019 08:13:48 PM,ui,afercia,has-screenshots needs-patch
37249,Missing url escapes and 'author' link relation in wp_list_authors(),new,,,defect (bug),normal,Awaiting Review,General,normal,,07/01/2016 12:34:23 PM,04/20/2019 10:11:59 AM,template,birgire,has-patch
37280,Remove boldness from update notices,assigned,,Presskopp,enhancement,normal,Future Release,General,normal,,07/04/2016 10:08:13 PM,04/17/2019 08:12:40 PM,"ui, administration",ocean90,good-first-bug has-patch needs-refresh
37281,Allow non-error notifications to be set for Customizer settings from PHP,new,,,enhancement,normal,Future Release,Customize,normal,,07/04/2016 10:46:29 PM,04/19/2019 09:05:35 PM,,westonruter,needs-patch
37296,Bulk edit category labels are slightly misleading,new,,,enhancement,normal,,Quick/Bulk Edit,normal,,07/06/2016 07:51:46 PM,06/04/2019 09:24:45 PM,,wpnook,has-patch needs-refresh has-screenshots
37310,To get Term Metadata in $term->meta_key,new,,,enhancement,normal,,Taxonomy,normal,,07/07/2016 04:13:41 PM,06/04/2019 09:24:50 PM,,minkapi,
37315,Underscores are not visible for inputs marked .code or code element,new,,,defect (bug),normal,,General,normal,,07/08/2016 02:32:10 PM,06/04/2019 07:59:59 PM,"ui, administration",andreasnrb,needs-patch
37339,Need to invalidate opcode cache after writing configuration,new,,,defect (bug),normal,,General,normal,,07/12/2016 10:51:16 AM,06/04/2019 08:00:14 PM,,remicollet,has-patch
37353,Unify look and feel of search forms and results across the admin,new,,,defect (bug),normal,,Administration,normal,,07/13/2016 11:44:41 AM,06/04/2019 07:39:51 PM,ui,swissspidy,needs-patch has-screenshots uniform-search
37362,@font-face errors with dashicons in Microsoft Edge,new,,,defect (bug),normal,Awaiting Review,Script Loader,normal,,07/14/2016 12:08:36 PM,12/11/2017 11:04:04 PM,,jevuska,
37366,Restoring a scheduled post can cause it to be published,new,,,defect (bug),normal,,"Posts, Post Types",normal,,07/14/2016 02:53:10 PM,06/04/2019 09:01:34 PM,,danielbachhuber,needs-patch dev-feedback
37371,Reduce reliance on randomness in tests,accepted,,johnbillion,enhancement,normal,Future Release,Build/Test Tools,normal,,07/14/2016 09:57:23 PM,02/25/2019 01:46:55 AM,,johnbillion,needs-patch
37391,memory issue action,new,,,defect (bug),normal,,Menus,normal,,07/17/2016 10:14:37 PM,04/18/2019 08:14:42 PM,,tazotodua,reporter-feedback
37395,"Transients should be replaced with options, e.g. plugin delete notification",new,,,defect (bug),normal,,Plugins,normal,,07/18/2016 12:04:04 PM,06/04/2019 09:01:46 PM,,kitchin,
37420,Enable TinyMCE for attachment descriptions,new,,,enhancement,normal,Awaiting Review,Media,normal,,07/20/2016 02:04:48 PM,07/28/2017 02:15:00 PM,,SergeyBiryukov,2nd-opinion
37422,do_shortcode() weakens semantics,assigned,,ljasinskipl,enhancement,normal,Future Release,Shortcodes,normal,,07/20/2016 05:08:57 PM,06/26/2017 06:11:46 PM,"docs, template",thefarlilacfield,good-first-bug has-patch
37441,get_default_post_to_edit() function is broken,new,,,defect (bug),normal,,"Posts, Post Types",normal,,07/22/2016 08:32:09 AM,06/04/2019 09:02:04 PM,administration,tfrommen,
37451,Widget Sidebars Title text overflow,assigned,,ovann86,defect (bug),normal,Future Release,Widgets,normal,,07/25/2016 05:29:30 AM,11/24/2018 09:53:57 AM,"ui, administration",gk.loveweb,has-screenshots good-first-bug has-patch needs-testing
37459,Add additional layer in WP_Http to support parallel requests without requiring use of Requests directly,new,,,enhancement,normal,,HTTP API,normal,,07/25/2016 12:46:20 PM,06/04/2019 08:00:25 PM,,ocean90,needs-patch
37462,Introduce is_private() conditional,new,,,enhancement,normal,,"Posts, Post Types",normal,,07/25/2016 05:20:10 PM,06/04/2019 09:02:10 PM,template,sillybean,needs-patch needs-unit-tests
37463,Abstract Query Class,new,,,enhancement,normal,Awaiting Review,Query,normal,,07/25/2016 08:50:02 PM,12/04/2017 12:02:38 AM,performance,spacedmonkey,has-patch
37466,Add oEmbed support for Office Mix,new,,,enhancement,normal,Future Release,Embeds,normal,,07/26/2016 01:00:29 AM,01/28/2017 09:19:30 PM,,GunGeekATX,has-patch needs-refresh
37484,Make form in request_filesystem_credentials() in line with WP admin form styling / HTML structure / security,new,,,enhancement,normal,Future Release,Upgrade/Install,normal,,07/27/2016 12:57:10 PM,06/05/2019 06:44:47 AM,"ui, administration",dashaluna,ui-feedback
37489,"If Posts have the same datetime, the order of the post is indefinite.",new,,,defect (bug),normal,,Query,normal,,07/27/2016 04:52:11 PM,06/04/2019 09:02:16 PM,,Toro_Unit,has-patch has-unit-tests
37491,Improve Iranian functionality in WordPress,assigned,,johnbillion,feature request,normal,,I18N,normal,,07/27/2016 06:33:49 PM,06/04/2019 08:26:24 PM,rtl,iEhsan.ir,
